Time (UTC);WT_WW-P-50.215.ThHy_ext.PU315;eta_total_electric_power;hex1_on_off;central_machine_heating_on_off;EV_NVP.Elek_P.TGA;chp1_electric_power;static_heating_volume_flow;t_amb;hex1_thermal_load;static_heating_on_off;chp2_electric_power;bproductionmodeactivated;static_heating_thermal_load;central_machine_heating_volume_flow;ThSp_VC-100E.395.ThHy_T_ob;central_machine_heating_thermal_load;hex1_volume_flow_hnht;eta_without_hnht_electric_power;zero_thermal_load;bsetstatusonalgorithm;bheatingmodeactivated;chp_index;feed_in_tariff_euro_per_kWh;chp_remuneration_self_consumption_euro_per_kWh;electricity_price_euro_per_kWh;CO2_intensity_gCO2_per_kWh;gas_price_euro_per_kWh
2026-01-02 22:35:00;24,409996032714844;8,192463874816895;0;0;7,1364264488220215;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,74667358398438;-0,0;0,0;8,192463874816895;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:36:00;24,409996032714844;8,206730842590332;0;0;7,165733337402344;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,74066925048828;-0,0;0,0;8,206730842590332;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:37:00;24,409996032714844;8,280686378479004;0;0;7,185326099395752;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,74163818359375;-0,0;0,0;8,280686378479004;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:38:00;24,409996032714844;8,23182487487793;0;0;7,1173996925354;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,73662567138672;-0,0;0,0;8,23182487487793;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:39:00;24,409996032714844;8,295397758483887;0;0;7,2040605545043945;0,0;0,0;19,79286766052246;-0,0;0;0,0;0,0;-0,0;0,0;68,73277282714844;-0,0;0,0;8,295397758483887;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:40:00;24,409996032714844;8,330324172973633;0;0;7,184462070465088;0,0;0,0;19,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;68,73155212402344;-0,0;0,0;8,330324172973633;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:41:00;24,409996032714844;8,282842636108398;0;0;7,17545747756958;0,0;0,0;19,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;68,72824096679688;-0,0;0,0;8,282842636108398;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:42:00;24,409996032714844;8,265458106994629;0;0;7,118204116821289;0,0;0,0;19,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;68,7266845703125;-0,0;0,0;8,265458106994629;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:43:00;24,409996032714844;8,259777069091797;0;0;7,1781005859375;0,0;0,0;19,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;68,72179412841797;-0,0;0,0;8,259777069091797;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:44:00;24,409996032714844;8,34312915802002;0;0;7,188228607177734;0,0;0,0;19,80852127075196;-0,0;0;0,0;0,0;-0,0;0,0;68,72003936767578;-0,0;0,0;8,34312915802002;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:45:00;24,409996032714844;8,298811912536621;0;0;7,1797871589660645;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,70599365234375;-0,0;0,0;8,298811912536621;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:46:00;24,409996032714844;8,894113540649414;0;0;7,9192585945129395;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,70999908447266;-0,0;0,0;8,894113540649414;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:47:00;24,409996032714844;9,947089195251465;0;0;8,902320861816406;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,70266723632812;-0,0;0,0;9,947089195251465;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:48:00;24,409996032714844;9,61373805999756;0;0;8,424464225769043;0,0;0,0;19,76000022888184;-0,0;0;0,0;0,0;-0,0;0,0;68,70404052734375;-0,0;0,0;9,61373805999756;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:49:00;24,409996032714844;9,568889617919922;0;0;8,437118530273438;0,0;0,0;19,727340698242188;-0,0;0;0,0;0,0;-0,0;0,0;68,70188903808594;-0,0;0,0;9,568889617919922;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:50:00;24,409996032714844;9,573973655700684;0;0;8,433009147644043;0,0;0,0;19,68000030517578;-0,0;0;0,0;0,0;-0,0;0,0;68,69905090332031;-0,0;0,0;9,573973655700684;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:51:00;24,409996032714844;9,52939796447754;0;0;8,390921592712402;0,0;0,0;19,68000030517578;-0,0;0;0,0;0,0;-0,0;0,0;68,6976547241211;-0,0;0,0;9,52939796447754;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:52:00;24,409996032714844;9,503972053527832;0;0;8,471222877502441;0,0;0,0;19,68000030517578;-0,0;0;0,0;0,0;-0,0;0,0;68,69300842285156;-0,0;0,0;9,503972053527832;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:53:00;24,409996032714844;9,4870023727417;0;0;8,50319766998291;0,0;0,0;19,68000030517578;-0,0;0;0,0;0,0;-0,0;0,0;68,69166564941406;-0,0;0,0;9,4870023727417;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:54:00;24,409996032714844;9,513833999633787;0;0;8,442205429077148;0,0;0,0;19,61456680297852;-0,0;0;0,0;0,0;-0,0;0,0;68,68999481201172;-0,0;0,0;9,513833999633787;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:55:00;24,409996032714844;9,512273788452148;0;0;8,42650032043457;0,0;0,0;19,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;68,69022369384766;-0,0;0,0;9,512273788452148;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:56:00;24,409996032714844;9,449295043945312;0;0;8,176047325134277;0,0;0,0;19,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;68,68500518798828;-0,0;0,0;9,449295043945312;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:57:00;24,409996032714844;8,074799537658691;0;0;7,033958911895752;0,0;0,0;19,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;68,68158721923828;-0,0;0,0;8,074799537658691;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:58:00;24,409996032714844;8,38443374633789;0;0;7,225539207458496;0,0;0,0;19,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;68,68108367919922;-0,0;0,0;8,38443374633789;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 22:59:00;24,409996032714844;8,412314414978027;0;0;7,272529602050781;0,0;0,0;19,460430145263672;-0,0;0;0,0;0,0;-0,0;0,0;68,67633819580078;-0,0;0,0;8,412314414978027;0;1;1;0,07176;0,16026;0,04;0,21139;291,621;0,08
2026-01-02 23:00:00;24,409996032714844;8,330585479736328;0;0;7,237714767456055;0,0;0,0;19,36000061035156;-0,0;0;0,0;0,0;-0,0;0,0;68,67528533935547;-0,0;0,0;8,330585479736328;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:01:00;24,409996032714844;8,041969299316406;0;0;6,991754531860352;0,0;0,0;19,36000061035156;-0,0;0;0,0;0,0;-0,0;0,0;68,67322540283203;-0,0;0,0;8,041969299316406;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:02:00;24,409996032714844;8,096920013427734;0;0;7,027194023132324;0,0;0,0;19,36000061035156;-0,0;0;0,0;0,0;-0,0;0,0;68,66397094726562;-0,0;0,0;8,096920013427734;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:03:00;24,409996032714844;8,048084259033203;0;0;7,042363166809082;0,0;0,0;19,36000061035156;-0,0;0;0,0;0,0;-0,0;0,0;68,65999603271484;-0,0;0,0;8,048084259033203;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:04:00;24,409996032714844;7,983072280883789;0;0;7,012977600097656;0,0;0,0;19,262285232543945;-0,0;0;0,0;0,0;-0,0;0,0;68,65766143798828;-0,0;0,0;7,983072280883789;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:05:00;24,409996032714844;8,057015419006348;0;0;6,991790771484375;0,0;0,0;19,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;68,65497589111328;-0,0;0,0;8,057015419006348;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:06:00;24,409996032714844;8,054041862487793;0;0;7,0023932456970215;0,0;0,0;19,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;68,65502166748047;-0,0;0,0;8,054041862487793;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:07:00;24,409996032714844;7,980035305023193;0;0;7,0160746574401855;0,0;0,0;19,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;68,64944458007812;-0,0;0,0;7,980035305023193;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:08:00;24,409996032714844;7,942875862121582;0;0;6,990145683288574;0,0;0,0;19,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;68,64379119873047;-0,0;0,0;7,942875862121582;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:09:00;24,409996032714844;7,947879791259766;0;0;6,903660774230957;0,0;0,0;19,03558158874512;-0,0;0;0,0;0,0;-0,0;0,0;68,6474380493164;-0,0;0,0;7,947879791259766;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:10:00;24,409996032714844;7,960914611816406;0;0;6,941234588623047;0,0;0,0;18,8799991607666;-0,0;0;0,0;0,0;-0,0;0,0;68,64925384521484;-0,0;0,0;7,960914611816406;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:11:00;24,409996032714844;7,944593906402588;0;0;6,947448253631592;0,0;0,0;18,8799991607666;-0,0;0;0,0;0,0;-0,0;0,0;68,64509582519531;-0,0;0,0;7,944593906402588;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:12:00;24,409996032714844;7,967357635498047;0;0;6,92749547958374;0,0;0,0;18,8799991607666;-0,0;0;0,0;0,0;-0,0;0,0;68,6365966796875;-0,0;0,0;7,967357635498047;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:13:00;24,409996032714844;7,987848281860352;0;0;6,947751045227051;0,0;0,0;18,8799991607666;-0,0;0;0,0;0,0;-0,0;0,0;68,63638305664062;-0,0;0,0;7,987848281860352;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:14:00;24,409996032714844;7,990242958068848;0;0;6,945905685424805;0,0;0,0;18,820667266845703;-0,0;0;0,0;0,0;-0,0;0,0;68,63275909423828;-0,0;0,0;7,990242958068848;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:15:00;24,409996032714844;7,953356742858887;0;0;6,977209091186523;0,0;0,0;18,71999931335449;-0,0;0;0,0;0,0;-0,0;0,0;68,62999725341797;-0,0;0,0;7,953356742858887;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:16:00;24,409996032714844;7,93446159362793;0;0;6,945024967193604;0,0;0,0;18,71999931335449;-0,0;0;0,0;0,0;-0,0;0,0;68,62834167480469;-0,0;0,0;7,93446159362793;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:17:00;24,409996032714844;8,013956069946289;0;0;6,926103591918945;0,0;0,0;18,71999931335449;-0,0;0;0,0;0,0;-0,0;0,0;68,62586975097656;-0,0;0,0;8,013956069946289;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:18:00;24,409996032714844;7,991991996765137;0;0;6,974803924560547;0,0;0,0;18,71999931335449;-0,0;0;0,0;0,0;-0,0;0,0;68,62146759033203;-0,0;0,0;7,991991996765137;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:19:00;24,409996032714844;7,912432193756103;0;0;6,937564373016357;0,0;0,0;18,6214542388916;-0,0;0;0,0;0,0;-0,0;0,0;68,62073516845703;-0,0;0,0;7,912432193756103;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:20:00;24,409996032714844;7,962009906768799;0;0;6,96202278137207;0,0;0,0;18,479999542236328;-0,0;0;0,0;0,0;-0,0;0,0;68,61862182617188;-0,0;0,0;7,962009906768799;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:21:00;24,409996032714844;7,980103969573975;0;0;6,927438259124756;0,0;0,0;18,479999542236328;-0,0;0;0,0;0,0;-0,0;0,0;68,61661529541016;-0,0;0,0;7,980103969573975;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:22:00;24,409996032714844;7,917329788208008;0;0;6,909937858581543;0,0;0,0;18,479999542236328;-0,0;0;0,0;0,0;-0,0;0,0;68,60523223876953;-0,0;0,0;7,917329788208008;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:23:00;24,409996032714844;7,90626859664917;0;0;6,887703895568848;0,0;0,0;18,479999542236328;-0,0;0;0,0;0,0;-0,0;0,0;68,61004638671875;-0,0;0,0;7,90626859664917;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:24:00;24,409996032714844;7,927016258239746;0;0;6,817403793334961;0,0;0,0;18,414417266845703;-0,0;0;0,0;0,0;-0,0;0,0;68,61102294921875;-0,0;0,0;7,927016258239746;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:25:00;24,409996032714844;7,8372087478637695;0;0;6,775743007659912;0,0;0,0;18,31999969482422;-0,0;0;0,0;0,0;-0,0;0,0;68,60040283203125;-0,0;0,0;7,8372087478637695;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:26:00;24,409996032714844;7,873326301574707;0;0;6,87238359451294;0,0;0,0;18,31999969482422;-0,0;0;0,0;0,0;-0,0;0,0;68,60331726074219;-0,0;0,0;7,873326301574707;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:27:00;24,409996032714844;7,897112846374512;0;0;6,867539882659912;0,0;0,0;18,31999969482422;-0,0;0;0,0;0,0;-0,0;0,0;68,59272003173828;-0,0;0,0;7,897112846374512;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:28:00;24,409996032714844;7,875998020172119;0;0;6,810572147369385;0,0;0,0;18,31999969482422;-0,0;0;0,0;0,0;-0,0;0,0;68,58999633789062;-0,0;0,0;7,875998020172119;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:29:00;24,409996032714844;7,863627433776855;0;0;6,803835868835449;0,0;0,0;18,25594711303711;-0,0;0;0,0;0,0;-0,0;0,0;68,59330749511719;-0,0;0,0;7,863627433776855;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:30:00;24,409996032714844;7,824840068817139;0;0;6,792610168457031;0,0;0,0;18,15999984741211;-0,0;0;0,0;0,0;-0,0;0,0;68,58766174316406;-0,0;0,0;7,824840068817139;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:31:00;24,409996032714844;7,839190006256103;0;0;6,846909523010254;0,0;0,0;18,15999984741211;-0,0;0;0,0;0,0;-0,0;0,0;68,58682250976562;-0,0;0,0;7,839190006256103;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:32:00;24,409996032714844;7,897188663482666;0;0;6,908498287200928;0,0;0,0;18,15999984741211;-0,0;0;0,0;0,0;-0,0;0,0;68,58244323730469;-0,0;0,0;7,897188663482666;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:33:00;24,409996032714844;8,033086776733398;0;0;7,003360748291016;0,0;0,0;18,15999984741211;-0,0;0;0,0;0,0;-0,0;0,0;68,58074951171875;-0,0;0,0;8,033086776733398;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:34:00;24,409996032714844;8,234992027282715;0;0;7,208571434020996;0,0;0,0;18,13211250305176;-0,0;0;0,0;0,0;-0,0;0,0;68,58240509033203;-0,0;0,0;8,234992027282715;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:35:00;24,409996032714844;8,19069766998291;0;0;7,148309230804443;0,0;0,0;18,07999992370605;-0,0;0;0,0;0,0;-0,0;0,0;68,57423400878906;-0,0;0,0;8,19069766998291;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:36:00;24,34369850158692;8,233746528625488;0;0;6,894270896911621;0,0;0,0;18,07999992370605;-0,0;0;0,0;0,0;-0,0;0,0;68,57357788085938;-0,0;0,0;8,233746528625488;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:37:00;24,354677200317383;9,837000846862791;0;0;6,903617858886719;0,0;0,0;18,07999992370605;-0,0;0;0,0;0,0;-0,0;0,0;68,56746673583984;-0,0;0,0;9,837000846862791;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:38:00;24,212072372436523;9,881498336791992;0;0;6,835901260375977;0,0;0,0;18,07999992370605;-0,0;0;0,0;0,0;-0,0;0,0;68,56270599365234;-0,0;0,0;9,881498336791992;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:39:00;24,24856185913086;9,803754806518556;0;0;6,8538079261779785;0,0;0,0;18,04717063903809;-0,0;0;0,0;0,0;-0,0;0,0;68,5566177368164;-0,0;0,0;9,803754806518556;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:40:00;24,244291305541992;9,793927192687988;0;0;6,793986797332764;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,55342102050781;-0,0;0,0;9,793927192687988;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:41:00;24,127338409423828;9,87340259552002;0;0;6,809631824493408;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,55680847167969;-0,0;0,0;9,87340259552002;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:42:00;24,02001190185547;9,847664833068848;0;0;6,817163467407227;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,55142974853516;-0,0;0,0;9,847664833068848;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:43:00;24,02001190185547;9,829188346862791;0;0;6,858741283416748;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,5467300415039;-0,0;0,0;9,829188346862791;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:44:00;24,02001190185547;9,862875938415527;0;0;6,829040050506592;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,5467529296875;-0,0;0,0;9,862875938415527;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:45:00;24,02001190185547;9,8048734664917;0;0;6,806808948516846;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,5492172241211;-0,0;0,0;9,8048734664917;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:46:00;24,02001190185547;9,752158164978027;0;0;6,754303455352783;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,54330444335938;-0,0;0,0;9,752158164978027;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:47:00;24,02001190185547;9,762348175048828;0;0;6,781519412994385;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,53666687011719;-0,0;0,0;9,762348175048828;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:48:00;24,02001190185547;9,7618989944458;0;0;6,849279403686523;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,53384399414062;-0,0;0,0;9,7618989944458;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:49:00;24,02001190185547;8,41139030456543;0;0;6,752673149108887;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,53427124023438;-0,0;0,0;8,41139030456543;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:50:00;24,02001190185547;7,812882423400879;0;0;6,776626110076904;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,52999877929688;-0,0;0,0;7,812882423400879;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:51:00;24,02001190185547;7,881394863128662;0;0;6,725183963775635;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,52825164794922;-0,0;0,0;7,881394863128662;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:52:00;24,02001190185547;7,843673706054687;0;0;6,7325053215026855;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,52181243896484;-0,0;0,0;7,843673706054687;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:53:00;24,02001190185547;7,824378490447998;0;0;6,679276943206787;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,51356506347656;-0,0;0,0;7,824378490447998;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:54:00;24,02001190185547;7,757063865661621;0;0;6,604055404663086;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,51548767089844;-0,0;0,0;7,757063865661621;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:55:00;24,02001190185547;7,802523136138916;0;0;6,590555191040039;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,5172348022461;-0,0;0,0;7,802523136138916;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:56:00;24,02001190185547;7,831309795379639;0;0;6,632909297943115;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,51000213623047;-0,0;0,0;7,831309795379639;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:57:00;24,02001190185547;7,814182281494141;0;0;6,627302169799805;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,5079574584961;-0,0;0,0;7,814182281494141;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:58:00;24,02001190185547;7,746086120605469;0;0;6,597977638244629;0,0;0,0;18,0;-0,0;0;0,0;0,0;-0,0;0,0;68,51000213623047;-0,0;0,0;7,746086120605469;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-02 23:59:00;24,02001190185547;7,756882190704346;0;0;6,621348857879639;0,0;0,0;17,968326568603516;-0,0;0;0,0;0,0;-0,0;0,0;68,50860595703125;-0,0;0,0;7,756882190704346;0;1;1;0,07176;0,16026;0,04;0,2076;315,446;0,08
2026-01-03 00:00:00;20,86998748779297;6,262821674346924;0;0;3,5634989738464355;0,0;0,0;8,479999542236328;-0,0;1;0,0;1,0;-0,0;0,0;68,08595275878906;-0,0;0,0;6,262821674346924;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:01:00;20,86998748779297;6,61365270614624;0;0;3,5580408573150635;0,0;0,0;8,447257041931152;-0,0;1;0,0;1,0;-0,0;0,0;68,0652084350586;-0,0;0,0;6,61365270614624;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:02:00;20,86998748779297;6,638469696044922;0;0;3,592256546020508;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,05928039550781;-0,0;0,0;6,638469696044922;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:03:00;20,86998748779297;6,565016269683838;0;0;3,594963312149048;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,05575561523438;-0,0;0,0;6,565016269683838;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:04:00;20,86998748779297;6,575024127960205;0;0;3,594653367996216;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,04913330078125;-0,0;0,0;6,575024127960205;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:05:00;20,86998748779297;6,50737190246582;0;0;3,587908983230591;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,04756164550781;-0,0;0,0;6,50737190246582;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:06:00;20,86998748779297;6,514233589172363;0;0;3,5594797134399414;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,04166412353516;-0,0;0,0;6,514233589172363;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:07:00;20,86998748779297;6,559413909912109;0;0;3,572634696960449;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,038330078125;-0,0;0,0;6,559413909912109;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:08:00;20,86998748779297;6,519309997558594;0;0;3,599415302276612;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,0333480834961;-0,0;0,0;6,519309997558594;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:09:00;20,86998748779297;6,528099060058594;0;0;3,580646514892578;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,02516174316406;-0,0;0,0;6,528099060058594;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:10:00;20,86998748779297;6,660653591156006;0;0;3,786073684692383;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,02157592773438;-0,0;0,0;6,660653591156006;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:11:00;20,86998748779297;6,829135894775391;0;0;3,905035734176636;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,00525665283203;-0,0;0,0;6,829135894775391;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
2026-01-03 00:12:00;20,86998748779297;6,814953804016113;0;0;3,81416130065918;0,0;0,0;8,399999618530273;-0,0;1;0,0;1,0;-0,0;0,0;68,00089263916016;-0,0;0,0;6,814953804016113;0;1;1;0,07176;0,16026;0,04;0,18993;253,603;0,08
